,Dataset Name,Number of samples,Original Number of features,Filtering Algorithm,Learning algorithm,Number of features selected (K),CV Method,Fold,Measure Type,Measure Value,List of Selected Features Names,Selected Features scores
1472,Carcinom,174,9182,mRmd,NB,100,10-Fold-CV,11,PR-AUC,0.5775598958382789,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838;8441;4834;6702;2390;967;1835;3839;7840;5832;3125;1188;1327;8404;5195;6220;8302;4955;2187;1125;5043;4427;3347;4473;8738;4751;1346;2324;6644;8703;1055;5288;6384;6377;8957;1067;3501;2843;1888;4954;4974;1684;8958;7992;1653;1816;4571;2482;8251;2456;2163,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966;1.8509412207684772;1.9091783926320276;1.8271162134412213;1.9135025804711387;1.809843173807079;1.8622990847538914;1.8050694887097722;1.8396328962797706;1.9057147537838948;1.8130699807212147;1.868898545332642;1.8041007142874765;1.8408960039755635;1.9045092878723766;1.8148368480760304;1.8615901167045608;1.8124970342265836;1.84217868856152;1.8031679320374907;1.833237972306203;1.811919840056221;1.867651295150147;1.8022540622772556;1.8429074425781626;1.8004758634921347;1.8381789548464653;1.7944297304208985;1.8166536993309592;1.8644817910617333;1.806276771471994;1.8340870811658883;1.8254948698098394;1.8640954249467359;1.8057653932874762;1.8317516004443979;1.7996039155938173;1.8173355557093196;1.888333297119167;1.8114635088165805;1.8397639319491652;1.8026033232565755;1.819279405361203;1.8696113394188558;1.8077621914942168;1.8407916395141946;1.8003284756183617;1.8220117636467297;1.8594642006644164;1.806137658832273;1.8327694481186079
1473,Carcinom,174,9182,mRmd,NB,100,10-Fold-CV,11,fit_time,0.028723716735839844,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838;8441;4834;6702;2390;967;1835;3839;7840;5832;3125;1188;1327;8404;5195;6220;8302;4955;2187;1125;5043;4427;3347;4473;8738;4751;1346;2324;6644;8703;1055;5288;6384;6377;8957;1067;3501;2843;1888;4954;4974;1684;8958;7992;1653;1816;4571;2482;8251;2456;2163,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966;1.8509412207684772;1.9091783926320276;1.8271162134412213;1.9135025804711387;1.809843173807079;1.8622990847538914;1.8050694887097722;1.8396328962797706;1.9057147537838948;1.8130699807212147;1.868898545332642;1.8041007142874765;1.8408960039755635;1.9045092878723766;1.8148368480760304;1.8615901167045608;1.8124970342265836;1.84217868856152;1.8031679320374907;1.833237972306203;1.811919840056221;1.867651295150147;1.8022540622772556;1.8429074425781626;1.8004758634921347;1.8381789548464653;1.7944297304208985;1.8166536993309592;1.8644817910617333;1.806276771471994;1.8340870811658883;1.8254948698098394;1.8640954249467359;1.8057653932874762;1.8317516004443979;1.7996039155938173;1.8173355557093196;1.888333297119167;1.8114635088165805;1.8397639319491652;1.8026033232565755;1.819279405361203;1.8696113394188558;1.8077621914942168;1.8407916395141946;1.8003284756183617;1.8220117636467297;1.8594642006644164;1.806137658832273;1.8327694481186079
1474,Carcinom,174,9182,mRmd,NB,100,10-Fold-CV,11,pred_time,0.00905466079711914,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838;8441;4834;6702;2390;967;1835;3839;7840;5832;3125;1188;1327;8404;5195;6220;8302;4955;2187;1125;5043;4427;3347;4473;8738;4751;1346;2324;6644;8703;1055;5288;6384;6377;8957;1067;3501;2843;1888;4954;4974;1684;8958;7992;1653;1816;4571;2482;8251;2456;2163,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966;1.8509412207684772;1.9091783926320276;1.8271162134412213;1.9135025804711387;1.809843173807079;1.8622990847538914;1.8050694887097722;1.8396328962797706;1.9057147537838948;1.8130699807212147;1.868898545332642;1.8041007142874765;1.8408960039755635;1.9045092878723766;1.8148368480760304;1.8615901167045608;1.8124970342265836;1.84217868856152;1.8031679320374907;1.833237972306203;1.811919840056221;1.867651295150147;1.8022540622772556;1.8429074425781626;1.8004758634921347;1.8381789548464653;1.7944297304208985;1.8166536993309592;1.8644817910617333;1.806276771471994;1.8340870811658883;1.8254948698098394;1.8640954249467359;1.8057653932874762;1.8317516004443979;1.7996039155938173;1.8173355557093196;1.888333297119167;1.8114635088165805;1.8397639319491652;1.8026033232565755;1.819279405361203;1.8696113394188558;1.8077621914942168;1.8407916395141946;1.8003284756183617;1.8220117636467297;1.8594642006644164;1.806137658832273;1.8327694481186079
1475,Carcinom,174,9182,mRmd,SVM,50,10-Fold-CV,11,ACC,0.7758620689655172,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1476,Carcinom,174,9182,mRmd,SVM,50,10-Fold-CV,11,MCC,0.7660804754423688,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1477,Carcinom,174,9182,mRmd,SVM,50,10-Fold-CV,11,AUC,0.9789866560972387,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1478,Carcinom,174,9182,mRmd,SVM,50,10-Fold-CV,11,PR-AUC,0.9447696690435935,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1479,Carcinom,174,9182,mRmd,SVM,50,10-Fold-CV,11,fit_time,0.08495259284973145,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1480,Carcinom,174,9182,mRmd,SVM,50,10-Fold-CV,11,pred_time,0.005159139633178711,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1481,Carcinom,174,9182,mRmd,KNN,50,10-Fold-CV,11,ACC,0.8218390804597702,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1482,Carcinom,174,9182,mRmd,KNN,50,10-Fold-CV,11,MCC,0.8034153002223312,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
1483,Carcinom,174,9182,mRmd,KNN,50,10-Fold-CV,11,AUC,0.9529577883472057,929;3600;5414;527;7913;5951;8618;6386;2804;1607;1966;3603;630;5596;1727;2473;7332;8014;3853;5893;1606;3141;2444;1113;1932;5122;6027;1664;1265;4308;2276;5070;7869;5434;60;499;4272;6171;2673;1705;3891;7422;1944;4353;8252;8915;2492;5353;6211;1838,3.283821381014999;-0.044829132527472365;1.7362997557998412;3.0131503681163947;2.0695183754132804;2.433620378179453;1.8553469880371087;2.5313978340701917;1.8123671309423592;2.2584592325030166;1.7032054963416736;1.9932151786012033;1.7267884531954074;1.8800855824705849;2.1212435725151386;1.7603313674152847;1.9552701387727556;1.9353670562583327;1.7617058990689216;1.8981299062144263;2.0146767203826252;1.7587205827892056;1.8719085147170573;1.8020737237959923;1.9764360821324054;1.7779749772781226;1.8836635652863762;1.8695377865259148;1.9454662173991304;1.794878294088646;1.8950547228390646;1.776445314067817;1.8445857157189496;1.8908034931333497;1.8058886706493618;1.824608916527862;1.8737113059269324;1.8279513087264143;1.9038478088288135;1.7890913819743555;1.8495178800266747;1.9299660099678944;1.818746359984557;1.8706304307312975;1.7908634940182928;1.8249821007502618;1.885903986490072;1.8017926507196846;1.863264362617069;1.8087758531205966
